"","from","to","year"
"29888",1059,1516,2017
"29889",1060,1907,2017
"29890",1061,1128,2017
"29891",1061,1373,2017
"29892",1061,1435,2017
"29893",1061,1716,2017
"29894",1062,1825,2017
"29895",1063,1908,2017
"29896",1064,1181,2017
"29897",1064,1527,2017
"29898",1065,1883,2017
"29899",1066,1167,2017
"29900",1066,1205,2017
"29901",1066,1370,2017
"29902",1066,1380,2017
"29903",1066,1871,2017
"29904",1067,1183,2017
"29905",1067,1382,2017
"29906",1068,1665,2017
"29907",1069,1350,2017
"29908",1069,1740,2017
"29909",1070,1104,2017
"29910",1070,1900,2017
"29911",1071,1909,2017
"29912",1072,1163,2017
"29913",1072,1389,2017
"29914",1072,1394,2017
"29915",1073,1844,2017
"29916",1073,1863,2017
"29917",1074,1164,2017
"29918",1074,1544,2017
"29919",1075,1482,2017
"29920",1076,1155,2017
"29921",1077,1403,2017
"29922",1077,1862,2017
"29923",1078,1910,2017
"29924",1079,1231,2017
"29925",1079,1854,2017
"29926",1080,1105,2017
"29927",1080,1202,2017
"29928",1080,1250,2017
"29929",1080,1295,2017
"29930",1080,1334,2017
"29931",1080,1502,2017
"29932",1081,1475,2017
"29933",1082,1233,2017
"29934",1082,1635,2017
"29935",1083,1718,2017
"29936",1084,1911,2017
"29937",1084,1655,2017
"29938",1085,1179,2017
"29939",1085,1186,2017
"29940",1085,1283,2017
"29941",1085,1769,2017
"29942",1086,1142,2017
"29943",1086,1184,2017
"29944",1087,1382,2017
"29945",1087,1912,2017
"29946",1088,1223,2017
"29947",1088,1473,2017
"29948",1088,1913,2017
"29949",1089,1859,2017
"29950",1090,1388,2017
"29951",1090,1420,2017
"29952",1091,1864,2017
"29953",1091,1344,2017
"29954",1092,1660,2017
"29955",1093,1711,2017
"29956",1094,1390,2017
"29957",1094,1498,2017
"29958",1095,1548,2017
"29959",1096,1419,2017
"29960",1096,1914,2017
"29961",1097,1661,2017
"29962",1098,1555,2017
"29963",1099,1313,2017
"29964",1099,1578,2017
"29965",1100,1782,2017
"29966",1100,1283,2017
"29967",1101,1233,2017
"29968",1101,1915,2017
"29969",1102,1851,2017
"29970",1103,1238,2017
"29971",1103,1339,2017
"29972",1103,1657,2017
"29973",1104,1247,2017
"29974",1104,1284,2017
"29975",1105,1202,2017
"29976",1105,1250,2017
"29977",1105,1251,2017
"29978",1105,1295,2017
"29979",1105,1798,2017
"29980",1105,1334,2017
"29981",1105,1502,2017
"29982",1106,1486,2017
"29983",1107,1817,2017
"29984",1108,1655,2017
"29985",1109,1188,2017
"29986",1109,1843,2017
"29987",1110,1305,2017
"29988",1110,1362,2017
"29989",1110,1401,2017
"29990",1110,1659,2017
"29991",1111,1410,2017
"29992",1111,1585,2017
"29993",1112,1916,2017
"29994",1113,1917,2017
"29995",1114,1506,2017
"29996",1115,1126,2017
"29997",1116,1345,2017
"29998",1116,1355,2017
"29999",1116,1387,2017
"30000",1116,1392,2017
"30001",1116,1393,2017
"30002",1116,1808,2017
"30003",1117,1802,2017
"30004",1118,1214,2017
"30005",1118,1436,2017
"30006",1119,1861,2017
"30007",1120,1918,2017
"30008",1121,1216,2017
"30009",1121,1919,2017
"30010",1122,1211,2017
"30011",1122,1256,2017
"30012",1122,1270,2017
"30013",1122,1430,2017
"30014",1123,1147,2017
"30015",1123,1171,2017
"30016",1123,1742,2017
"30017",1123,1312,2017
"30018",1123,1469,2017
"30019",1124,1399,2017
"30020",1124,1407,2017
"30021",1124,1835,2017
"30022",1125,1282,2017
"30023",1125,1294,2017
"30024",1125,1586,2017
"30025",1126,1799,2017
"30026",1127,1431,2017
"30027",1128,1373,2017
"30028",1128,1716,2017
"30029",1129,1920,2017
"30030",1130,1234,2017
"30031",1131,1394,2017
"30032",1132,1176,2017
"30033",1132,1471,2017
"30034",1133,1418,2017
"30035",1133,1921,2017
"30036",1134,1172,2017
"30037",1134,1693,2017
"30038",1135,1549,2017
"30039",1136,1182,2017
"30040",1136,1872,2017
"30041",1137,1821,2017
"30042",1138,1391,2017
"30043",1138,1890,2017
"30044",1139,1442,2017
"30045",1140,1720,2017
"30046",1141,1194,2017
"30047",1141,1437,2017
"30048",1142,1184,2017
"30049",1143,1192,2017
"30050",1144,1596,2017
"30051",1145,1287,2017
"30052",1145,1301,2017
"30053",1145,1893,2017
"30054",1146,1787,2017
"30055",1147,1742,2017
"30056",1148,1165,2017
"30057",1148,1922,2017
"30058",1149,1779,2017
"30059",1150,1450,2017
"30060",1151,1385,2017
"30061",1151,1606,2017
"30062",1152,1693,2017
"30063",1153,1822,2017
"30064",1154,1299,2017
"30065",1154,1368,2017
"30066",1155,1703,2017
"30067",1156,1227,2017
"30068",1156,1923,2017
"30069",1156,1924,2017
"30070",1157,1326,2017
"30071",1157,1712,2017
"30072",1158,1867,2017
"30073",1159,1506,2017
"30074",1160,1286,2017
"30075",1160,1459,2017
"30076",1161,1556,2017
"30077",1162,1600,2017
"30078",1163,1389,2017
"30079",1163,1394,2017
"30080",1164,1544,2017
"30081",1165,1922,2017
"30082",1166,1354,2017
"30083",1166,1572,2017
"30084",1167,1205,2017
"30085",1167,1370,2017
"30086",1167,1380,2017
"30087",1167,1871,2017
"30088",1168,1535,2017
"30089",1168,1586,2017
"30090",1169,1510,2017
"30091",1170,1481,2017
"30092",1171,1449,2017
"30093",1172,1693,2017
"30094",1173,1925,2017
"30095",1174,1306,2017
"30096",1174,1465,2017
"30097",1175,1309,2017
"30098",1175,1384,2017
"30099",1175,1869,2017
"30100",1175,1880,2017
"30101",1176,1471,2017
"30102",1177,1436,2017
"30103",1177,1434,2017
"30104",1178,1230,2017
"30105",1178,1257,2017
"30106",1178,1322,2017
"30107",1178,1813,2017
"30108",1179,1186,2017
"30109",1179,1602,2017
"30110",1179,1283,2017
"30111",1179,1769,2017
"30112",1180,1293,2017
"30113",1180,1926,2017
"30114",1181,1527,2017
"30115",1182,1872,2017
"30116",1183,1382,2017
"30117",1184,1743,2017
"30118",1184,1753,2017
"30119",1185,1386,2017
"30120",1185,1679,2017
"30121",1186,1283,2017
"30122",1186,1769,2017
"30123",1187,1624,2017
"30124",1188,1843,2017
"30125",1189,1927,2017
"30126",1190,1404,2017
"30127",1190,1928,2017
"30128",1191,1430,2017
"30129",1192,1929,2017
"30130",1193,1634,2017
"30131",1194,1437,2017
"30132",1195,1873,2017
"30133",1196,1930,2017
"30134",1197,1252,2017
"30135",1197,1931,2017
"30136",1198,1406,2017
"30137",1198,1932,2017
"30138",1199,1242,2017
"30139",1199,1786,2017
"30140",1200,1887,2017
"30141",1201,1693,2017
"30142",1202,1295,2017
"30143",1203,1616,2017
"30144",1204,1386,2017
"30145",1205,1370,2017
"30146",1205,1380,2017
"30147",1205,1871,2017
"30148",1206,1468,2017
"30149",1207,1888,2017
"30150",1208,1248,2017
"30151",1208,1656,2017
"30152",1209,1680,2017
"30153",1210,1275,2017
"30154",1211,1256,2017
"30155",1211,1270,2017
"30156",1211,1430,2017
"30157",1212,1259,2017
"30158",1212,1582,2017
"30159",1213,1474,2017
"30160",1214,1436,2017
"30161",1215,1258,2017
"30162",1215,1868,2017
"30163",1216,1919,2017
"30164",1217,1510,2017
"30165",1218,1675,2017
"30166",1219,1573,2017
"30167",1220,1315,2017
"30168",1220,1896,2017
"30169",1221,1692,2017
"30170",1222,1344,2017
"30171",1222,1496,2017
"30172",1223,1913,2017
"30173",1224,1287,2017
"30174",1225,1693,2017
"30175",1226,1494,2017
"30176",1227,1924,2017
"30177",1228,1612,2017
"30178",1229,1455,2017
"30179",1230,1257,2017
"30180",1230,1322,2017
"30181",1230,1813,2017
"30182",1231,1854,2017
"30183",1232,1608,2017
"30184",1233,1635,2017
"30185",1233,1308,2017
"30186",1233,1631,2017
"30187",1233,1915,2017
"30188",1233,1933,2017
"30189",1233,1934,2017
"30190",1234,1935,2017
"30191",1235,1522,2017
"30192",1236,1936,2017
"30193",1236,1661,2017
"30194",1237,1357,2017
"30195",1238,1298,2017
"30196",1238,1344,2017
"30197",1238,1389,2017
"30198",1239,1937,2017
"30199",1240,1485,2017
"30200",1241,1386,2017
"30201",1242,1786,2017
"30202",1243,1278,2017
"30203",1244,1366,2017
"30204",1244,1938,2017
"30205",1245,1939,2017
"30206",1246,1533,2017
"30207",1247,1284,2017
"30208",1248,1656,2017
"30209",1248,1790,2017
"30210",1248,1374,2017
"30211",1248,1690,2017
"30212",1249,1573,2017
"30213",1250,1295,2017
"30214",1251,1295,2017
"30215",1252,1931,2017
"30216",1253,1940,2017
"30217",1254,1372,2017
"30218",1254,1560,2017
"30219",1255,1473,2017
"30220",1256,1270,2017
"30221",1256,1430,2017
"30222",1257,1322,2017
"30223",1257,1813,2017
"30224",1258,1868,2017
"30225",1258,1724,2017
"30226",1258,1725,2017
"30227",1259,1582,2017
"30228",1260,1292,2017
"30229",1260,1331,2017
"30230",1260,1876,2017
"30231",1261,1941,2017
"30232",1262,1395,2017
"30233",1262,1830,2017
"30234",1263,1368,2017
"30235",1263,1596,2017
"30236",1264,1279,2017
"30237",1264,1469,2017
"30238",1265,1413,2017
"30239",1265,1417,2017
"30240",1265,1812,2017
"30241",1266,1894,2017
"30242",1267,1375,2017
"30243",1267,1414,2017
"30244",1267,1906,2017
"30245",1268,1421,2017
"30246",1268,1839,2017
"30247",1269,1942,2017
"30248",1270,1430,2017
"30249",1271,1846,2017
"30250",1272,1536,2017
"30251",1272,1537,2017
"30252",1273,1386,2017
"30253",1274,1722,2017
"30254",1275,1943,2017
"30255",1276,1363,2017
"30256",1276,1369,2017
"30257",1276,1394,2017
"30258",1277,1617,2017
"30259",1278,1944,2017
"30260",1279,1469,2017
"30261",1280,1386,2017
"30262",1281,1776,2017
"30263",1282,1294,2017
"30264",1283,1769,2017
"30265",1284,1731,2017
"30266",1285,1601,2017
"30267",1286,1459,2017
"30268",1287,1507,2017
"30269",1288,1616,2017
"30270",1289,1777,2017
"30271",1290,1333,2017
"30272",1290,1774,2017
"30273",1291,1314,2017
"30274",1291,1463,2017
"30275",1292,1507,2017
"30276",1293,1926,2017
"30277",1293,1396,2017
"30278",1293,1644,2017
"30279",1293,1857,2017
"30280",1294,1386,2017
"30281",1295,1798,2017
"30282",1295,1334,2017
"30283",1295,1502,2017
"30284",1296,1945,2017
"30285",1297,1422,2017
"30286",1298,1344,2017
"30287",1299,1596,2017
"30288",1300,1946,2017
"30289",1301,1893,2017
"30290",1302,1609,2017
"30291",1303,1947,2017
"30292",1304,1578,2017
"30293",1305,1362,2017
"30294",1305,1401,2017
"30295",1305,1659,2017
"30296",1306,1465,2017
"30297",1307,1324,2017
"30298",1307,1401,2017
"30299",1308,1934,2017
"30300",1309,1880,2017
"30301",1310,1381,2017
"30302",1310,1797,2017
"30303",1311,1640,2017
"30304",1312,1469,2017
"30305",1313,1578,2017
"30306",1314,1463,2017
"30307",1315,1896,2017
"30308",1316,1330,2017
"30309",1316,1378,2017
"30310",1316,1403,2017
"30311",1317,1801,2017
"30312",1318,1693,2017
"30313",1319,1405,2017
"30314",1319,1686,2017
"30315",1320,1360,2017
"30316",1321,1707,2017
"30317",1322,1510,2017
"30318",1322,1813,2017
"30319",1323,1948,2017
"30320",1324,1401,2017
"30321",1325,1604,2017
"30322",1326,1712,2017
"30323",1327,1662,2017
"30324",1328,1949,2017
"30325",1329,1493,2017
"30326",1330,1378,2017
"30327",1330,1403,2017
"30328",1331,1453,2017
"30329",1331,1876,2017
"30330",1332,1784,2017
"30331",1333,1774,2017
"30332",1334,1502,2017
"30333",1335,1693,2017
"30334",1336,1589,2017
"30335",1337,1690,2017
"30336",1338,1780,2017
"30337",1339,1657,2017
"30338",1340,1357,2017
"30339",1340,1623,2017
"30340",1341,1504,2017
"30341",1342,1577,2017
"30342",1343,1950,2017
"30343",1344,1389,2017
"30344",1345,1355,2017
"30345",1345,1387,2017
"30346",1345,1392,2017
"30347",1345,1393,2017
"30348",1345,1808,2017
"30349",1346,1650,2017
"30350",1347,1574,2017
"30351",1348,1361,2017
"30352",1348,1581,2017
"30353",1349,1403,2017
"30354",1350,1740,2017
"30355",1351,1885,2017
"30356",1352,1686,2017
"30357",1353,1386,2017
"30358",1354,1572,2017
"30359",1355,1387,2017
"30360",1355,1392,2017
"30361",1355,1393,2017
"30362",1355,1808,2017
"30363",1356,1898,2017
"30364",1357,1837,2017
"30365",1357,1623,2017
"30366",1358,1605,2017
"30367",1359,1770,2017
"30368",1360,1767,2017
"30369",1361,1581,2017
"30370",1362,1401,2017
"30371",1362,1659,2017
"30372",1363,1365,2017
"30373",1363,1369,2017
"30374",1363,1394,2017
"30375",1363,1590,2017
"30376",1364,1605,2017
"30377",1365,1394,2017
"30378",1365,1590,2017
"30379",1366,1938,2017
"30380",1367,1951,2017
"30381",1368,1596,2017
"30382",1369,1394,2017
"30383",1370,1380,2017
"30384",1370,1871,2017
"30385",1371,1585,2017
"30386",1372,1560,2017
"30387",1373,1716,2017
"30388",1374,1690,2017
"30389",1375,1414,2017
"30390",1375,1906,2017
"30391",1376,1820,2017
"30392",1377,1669,2017
"30393",1378,1403,2017
"30394",1379,1400,2017
"30395",1379,1805,2017
"30396",1379,1638,2017
"30397",1380,1871,2017
"30398",1381,1797,2017
"30399",1382,1912,2017
"30400",1383,1388,2017
"30401",1384,1630,2017
"30402",1384,1869,2017
"30403",1385,1606,2017
"30404",1386,1679,2017
"30405",1386,1771,2017
"30406",1387,1392,2017
"30407",1387,1393,2017
"30408",1387,1808,2017
"30409",1388,1420,2017
"30410",1389,1394,2017
"30411",1390,1498,2017
"30412",1391,1952,2017
"30413",1391,1890,2017
"30414",1392,1393,2017
"30415",1392,1808,2017
"30416",1393,1808,2017
"30417",1394,1590,2017
"30418",1395,1830,2017
"30419",1396,1644,2017
"30420",1397,1423,2017
"30421",1398,1510,2017
"30422",1399,1407,2017
"30423",1399,1835,2017
"30424",1400,1805,2017
"30425",1401,1659,2017
"30426",1402,1633,2017
"30427",1403,1862,2017
"30428",1404,1928,2017
"30429",1405,1686,2017
"30430",1406,1932,2017
"30431",1407,1835,2017
"30432",1408,1953,2017
"30433",1409,1553,2017
"30434",1410,1585,2017
"30435",1411,1673,2017
"30436",1412,1420,2017
"30437",1412,1593,2017
"30438",1413,1417,2017
"30439",1413,1812,2017
"30440",1414,1906,2017
"30441",1415,1519,2017
"30442",1416,1511,2017
"30443",1417,1812,2017
"30444",1418,1921,2017
"30445",1419,1914,2017
"30446",1420,1593,2017
"30447",1421,1839,2017
"30448",1,534,2018
"30449",1,607,2018
"30450",1,1081,2018
"30451",2,315,2018
"30452",2,449,2018
"30453",2,642,2018
"30454",2,866,2018
"30455",2,1082,2018
"30456",3,46,2018
"30457",3,1083,2018
"30458",4,951,2018
"30459",4,953,2018
"30460",5,346,2018
"30461",5,1084,2018
"30462",6,80,2018
"30463",6,362,2018
"30464",6,588,2018
"30465",6,1085,2018
"30466",7,19,2018
"30467",7,121,2018
"30468",7,233,2018
"30469",7,522,2018
"30470",7,711,2018
"30471",7,1086,2018
"30472",8,1087,2018
"30473",9,912,2018
"30474",10,320,2018
"30475",10,701,2018
"30476",10,973,2018
"30477",11,36,2018
"30478",11,1088,2018
"30479",12,554,2018
"30480",12,565,2018
"30481",12,1089,2018
"30482",13,581,2018
"30483",13,768,2018
"30484",14,507,2018
"30485",14,1090,2018
"30486",15,21,2018
"30487",15,615,2018
"30488",15,1091,2018
"30489",15,1092,2018
"30490",16,142,2018
"30491",16,1093,2018
"30492",17,270,2018
"30493",17,410,2018
"30494",17,1015,2018
"30495",17,1094,2018
"30496",18,335,2018
"30497",18,1095,2018
"30498",19,121,2018
"30499",19,233,2018
"30500",19,522,2018
"30501",19,711,2018
"30502",19,1086,2018
"30503",20,232,2018
"30504",20,1096,2018
"30505",21,63,2018
"30506",21,1097,2018
"30507",21,1098,2018
"30508",21,1092,2018
"30509",22,52,2018
"30510",22,153,2018
"30511",22,237,2018
"30512",22,492,2018
"30513",22,542,2018
"30514",22,1099,2018
"30515",23,189,2018
"30516",23,615,2018
"30517",24,80,2018
"30518",24,272,2018
"30519",24,1100,2018
"30520",25,550,2018
"30521",25,1073,2018
"30522",25,1101,2018
"30523",26,400,2018
"30524",26,415,2018
"30525",26,1102,2018
"30526",26,1103,2018
"30527",27,40,2018
"30528",27,659,2018
"30529",27,800,2018
"30530",27,1016,2018
"30531",27,1104,2018
"30532",28,227,2018
"30533",28,503,2018
"30534",28,1105,2018
"30535",29,1106,2018
"30536",30,94,2018
"30537",30,340,2018
"30538",30,461,2018
"30539",30,1107,2018
"30540",31,1108,2018
"30541",32,1109,2018
"30542",33,226,2018
"30543",33,251,2018
"30544",33,1110,2018
"30545",34,561,2018
"30546",34,1111,2018
"30547",35,836,2018
"30548",35,1112,2018
"30549",36,1088,2018
"30550",37,624,2018
"30551",37,1003,2018
"30552",37,1113,2018
"30553",38,681,2018
"30554",38,1114,2018
"30555",39,751,2018
"30556",40,659,2018
"30557",40,800,2018
"30558",40,1016,2018
"30559",40,1104,2018
"30560",41,1115,2018
"30561",42,668,2018
"30562",42,790,2018
"30563",42,1116,2018
"30564",43,1117,2018
"30565",44,110,2018
"30566",44,134,2018
"30567",44,223,2018
"30568",44,273,2018
"30569",44,398,2018
"30570",44,444,2018
"30571",44,562,2018
"30572",44,564,2018
"30573",44,641,2018
"30574",44,649,2018
"30575",44,746,2018
"30576",44,1118,2018
"30577",44,1119,2018
"30578",44,1120,2018
"30579",44,1121,2018
"30580",45,790,2018
"30581",45,1122,2018
"30582",46,1083,2018
"30583",47,677,2018
"30584",47,697,2018
"30585",47,1123,2018
"30586",48,60,2018
"30587",48,111,2018
"30588",48,243,2018
"30589",48,317,2018
"30590",48,348,2018
"30591",48,1124,2018
"30592",48,954,2018
"30593",48,974,2018
"30594",48,1125,2018
"30595",48,1126,2018
"30596",49,395,2018
"30597",49,814,2018
"30598",49,1127,2018
"30599",50,176,2018
"30600",50,493,2018
"30601",50,594,2018
"30602",50,907,2018
"30603",50,1128,2018
"30604",51,97,2018
"30605",51,324,2018
"30606",51,1129,2018
"30607",52,153,2018
"30608",52,237,2018
"30609",52,492,2018
"30610",52,542,2018
"30611",52,1099,2018
"30612",53,640,2018
"30613",53,751,2018
"30614",54,285,2018
"30615",54,383,2018
"30616",54,738,2018
"30617",54,778,2018
"30618",54,944,2018
"30619",54,950,2018
"30620",54,1130,2018
"30621",55,1131,2018
"30622",56,87,2018
"30623",56,1132,2018
"30624",57,790,2018
"30625",57,1133,2018
"30626",58,118,2018
"30627",58,242,2018
"30628",58,1134,2018
"30629",59,84,2018
"30630",59,628,2018
"30631",59,1135,2018
"30632",60,111,2018
"30633",60,175,2018
"30634",60,317,2018
"30635",60,395,2018
"30636",60,1125,2018
"30637",61,156,2018
"30638",61,312,2018
"30639",61,1064,2018
"30640",62,728,2018
"30641",62,1136,2018
"30642",63,1098,2018
"30643",64,489,2018
"30644",64,655,2018
"30645",64,1132,2018
"30646",65,286,2018
"30647",65,768,2018
"30648",65,1034,2018
"30649",65,1137,2018
"30650",65,1138,2018
"30651",66,655,2018
"30652",66,1139,2018
"30653",67,197,2018
"30654",67,326,2018
"30655",67,392,2018
"30656",67,1140,2018
"30657",68,113,2018
"30658",68,170,2018
"30659",68,790,2018
"30660",69,413,2018
"30661",69,1007,2018
"30662",69,1141,2018
"30663",70,600,2018
"30664",70,616,2018
"30665",70,638,2018
"30666",70,1062,2018
"30667",71,211,2018
"30668",71,1142,2018
"30669",72,705,2018
